t,meanR,meanG,meanB,brightness,litFrac,motion
300.50,1.73,2.47,3.21,2.36,0.0222,1.00
300.62,1.81,2.56,3.32,2.46,0.0235,0.94
300.75,1.72,2.47,3.22,2.36,0.0228,0.80
300.88,1.75,2.50,3.24,2.39,0.0223,0.78
301.00,1.59,2.30,3.02,2.20,0.0195,0.85
301.12,1.41,2.08,2.78,1.99,0.0173,0.90
301.25,0.98,1.51,2.07,1.44,0.0117,0.92
301.38,0.51,0.87,1.26,0.82,0.0056,0.78
301.50,0.44,1.07,2.02,1.00,0.0111,0.81
301.62,0.32,0.55,0.88,0.52,0.0051,0.57
301.75,0.45,1.09,2.05,1.03,0.0114,0.56
301.88,0.30,0.55,0.88,0.52,0.0051,0.58
302.00,0.43,1.08,2.02,1.01,0.0110,0.58
302.12,0.27,0.52,0.84,0.49,0.0043,0.60
302.25,0.42,1.06,1.98,0.99,0.0105,0.58
302.38,0.32,0.55,0.83,0.52,0.0048,0.59
302.50,0.48,1.11,2.01,1.04,0.0109,0.58
302.62,0.34,0.58,0.84,0.55,0.0049,0.57
302.75,0.49,1.12,2.01,1.05,0.0107,0.58
302.88,0.36,0.60,0.86,0.57,0.0049,0.59
303.00,0.50,1.15,2.06,1.08,0.0111,0.59
303.12,0.34,0.60,0.87,0.56,0.0048,0.59
303.25,0.49,1.16,2.06,1.08,0.0112,0.58
303.38,0.34,0.60,0.88,0.56,0.0047,0.59
303.50,0.51,1.15,2.03,1.08,0.0110,0.59
303.62,0.59,0.73,0.87,0.71,0.0049,0.73
303.75,0.91,1.34,1.96,1.30,0.0105,0.66
303.88,0.77,0.82,0.85,0.81,0.0046,0.55
304.00,0.90,1.32,1.92,1.28,0.0102,0.53
304.12,0.75,0.79,0.81,0.79,0.0043,0.53
304.25,0.90,1.30,1.86,1.25,0.0098,0.52
304.38,0.75,0.79,0.80,0.78,0.0040,0.51
304.50,0.66,1.05,1.60,1.01,0.0093,0.71
304.62,0.24,0.29,0.30,0.28,0.0007,0.79
304.75,0.33,0.70,1.23,0.66,0.0061,0.54
304.88,0.17,0.22,0.23,0.21,0.0007,0.49
305.00,0.31,0.68,1.18,0.63,0.0059,0.47
305.12,0.18,0.20,0.21,0.20,0.0006,0.47
305.25,0.30,0.63,1.08,0.59,0.0053,0.43
305.38,0.16,0.19,0.20,0.19,0.0003,0.43
305.50,0.27,0.59,1.00,0.55,0.0046,0.40
305.62,0.15,0.18,0.18,0.18,0.0002,0.40
305.75,0.26,0.54,0.92,0.51,0.0039,0.37
305.88,0.12,0.16,0.17,0.15,0.0001,0.38
306.00,0.23,0.51,0.87,0.47,0.0037,0.35
306.12,0.12,0.15,0.16,0.15,0.0001,0.35
306.25,0.21,0.48,0.81,0.45,0.0034,0.32
306.38,0.11,0.14,0.14,0.13,0.0000,0.34
306.50,0.19,0.43,0.71,0.40,0.0025,0.29
306.62,0.11,0.12,0.12,0.12,0.0000,0.29
306.75,0.17,0.36,0.58,0.34,0.0013,0.25
306.88,0.09,0.11,0.10,0.10,0.0000,0.25
307.00,0.15,0.31,0.51,0.29,0.0008,0.21
307.12,0.08,0.09,0.09,0.09,0.0000,0.22
307.25,0.13,0.27,0.41,0.25,0.0001,0.18
307.38,0.05,0.07,0.07,0.07,0.0000,0.19
307.50,0.09,0.23,0.34,0.21,0.0000,0.15
307.62,0.04,0.05,0.06,0.05,0.0000,0.16
307.75,0.06,0.16,0.24,0.15,0.0000,0.10
307.88,0.02,0.03,0.03,0.03,0.0000,0.11
308.00,0.04,0.09,0.15,0.09,0.0000,0.06
308.12,0.01,0.01,0.01,0.01,0.0000,0.07
308.25,0.00,0.00,0.00,0.00,0.0000,0.01
