t,meanR,meanG,meanB,brightness,litFrac,motion
300.50,1.71,2.43,3.18,2.33,0.0220,1.00
300.62,1.79,2.55,3.31,2.44,0.0232,0.95
300.75,1.70,2.45,3.21,2.35,0.0226,0.82
300.88,1.75,2.50,3.25,2.39,0.0226,0.76
301.00,1.58,2.29,3.01,2.19,0.0197,0.87
301.12,1.42,2.09,2.78,2.00,0.0173,0.92
301.25,0.98,1.51,2.07,1.44,0.0119,0.92
301.38,0.51,0.87,1.26,0.83,0.0056,0.77
301.50,0.44,1.07,2.02,1.00,0.0110,0.81
301.62,0.31,0.55,0.87,0.52,0.0052,0.57
301.75,0.46,1.10,2.06,1.03,0.0115,0.58
301.88,0.30,0.56,0.89,0.53,0.0051,0.58
302.00,0.45,1.10,2.05,1.03,0.0111,0.59
302.12,0.27,0.52,0.82,0.49,0.0045,0.59
302.25,0.43,1.05,1.97,0.99,0.0110,0.58
302.38,0.32,0.56,0.85,0.53,0.0047,0.60
302.50,0.47,1.10,2.00,1.03,0.0108,0.57
302.62,0.34,0.58,0.85,0.55,0.0048,0.57
302.75,0.49,1.13,2.01,1.06,0.0109,0.58
302.88,0.35,0.59,0.85,0.56,0.0048,0.58
303.00,0.49,1.13,2.03,1.06,0.0110,0.58
303.12,0.32,0.58,0.85,0.54,0.0045,0.59
303.25,0.47,1.13,2.02,1.05,0.0107,0.58
303.38,0.30,0.56,0.83,0.53,0.0043,0.59
303.50,0.50,1.13,2.01,1.06,0.0106,0.60
303.62,0.60,0.73,0.87,0.71,0.0048,0.72
303.75,0.92,1.36,1.98,1.31,0.0107,0.66
303.88,0.77,0.83,0.86,0.82,0.0047,0.55
304.00,0.90,1.32,1.91,1.27,0.0101,0.53
304.12,0.75,0.79,0.81,0.79,0.0042,0.54
304.25,0.91,1.31,1.86,1.26,0.0099,0.53
304.38,0.75,0.79,0.80,0.79,0.0040,0.52
304.50,0.67,1.06,1.60,1.02,0.0093,0.72
304.62,0.24,0.29,0.30,0.28,0.0007,0.78
304.75,0.33,0.71,1.24,0.67,0.0061,0.54
304.88,0.16,0.21,0.23,0.20,0.0005,0.50
305.00,0.30,0.67,1.18,0.63,0.0057,0.48
305.12,0.16,0.19,0.21,0.19,0.0004,0.47
305.25,0.29,0.63,1.08,0.59,0.0052,0.43
305.38,0.16,0.19,0.20,0.19,0.0004,0.43
305.50,0.28,0.59,1.01,0.56,0.0046,0.40
305.62,0.16,0.19,0.19,0.18,0.0003,0.41
305.75,0.26,0.54,0.93,0.51,0.0040,0.37
305.88,0.13,0.17,0.17,0.16,0.0001,0.38
306.00,0.24,0.51,0.88,0.48,0.0035,0.35
306.12,0.12,0.16,0.16,0.15,0.0001,0.35
306.25,0.22,0.48,0.82,0.45,0.0032,0.33
306.38,0.11,0.15,0.15,0.14,0.0001,0.33
306.50,0.19,0.43,0.71,0.40,0.0026,0.28
306.62,0.10,0.11,0.11,0.11,0.0000,0.29
306.75,0.17,0.36,0.58,0.33,0.0013,0.24
306.88,0.09,0.10,0.10,0.10,0.0000,0.25
307.00,0.15,0.32,0.50,0.29,0.0007,0.21
307.12,0.08,0.09,0.09,0.09,0.0000,0.22
307.25,0.13,0.27,0.41,0.25,0.0001,0.18
307.38,0.05,0.07,0.08,0.07,0.0000,0.19
307.50,0.09,0.23,0.35,0.21,0.0000,0.15
307.62,0.04,0.05,0.05,0.05,0.0000,0.16
307.75,0.06,0.16,0.24,0.14,0.0000,0.11
307.88,0.03,0.03,0.03,0.03,0.0000,0.11
308.00,0.04,0.10,0.14,0.09,0.0000,0.06
308.12,0.01,0.01,0.01,0.01,0.0000,0.07
308.25,0.00,0.00,0.00,0.00,0.0000,0.01
